scalar,RGB_r,RGB_g,RGB_b
0.201368523949,142,157,250
0.202346041056,142,158,250
0.203323558162,142,158,250
0.204301075269,143,158,250
0.205278592375,143,159,250
0.206256109482,143,159,250
0.207233626588,143,159,250
0.208211143695,144,160,250
0.209188660802,144,160,251
0.210166177908,144,160,251
0.211143695015,145,161,251
0.212121212121,145,161,251
0.213098729228,145,161,251
0.214076246334,145,162,251
0.215053763441,146,162,251
0.216031280547,146,162,251
0.217008797654,146,163,251
0.217986314761,146,163,252
0.218963831867,147,164,252
0.219941348974,147,164,252
0.22091886608,147,164,252
0.221896383187,148,165,252
0.222873900293,148,165,252
0.2238514174,148,165,252
0.224828934506,148,166,252
0.225806451613,149,166,252
0.226783968719,149,166,253
0.227761485826,149,167,253
0.228739002933,150,167,253
0.229716520039,150,167,253
0.230694037146,150,168,253
0.231671554252,150,168,253
0.232649071359,151,168,253
0.233626588465,151,169,253
0.234604105572,151,169,253
0.235581622678,152,169,253
0.236559139785,152,170,253
0.237536656891,152,170,253
0.238514173998,152,170,254
0.239491691105,153,171,254
0.240469208211,153,171,254
0.241446725318,153,171,254
0.242424242424,154,172,254
0.243401759531,154,172,254
0.244379276637,154,172,254
0.245356793744,154,173,254
0.24633431085,155,173,254
0.247311827957,155,173,254
0.248289345064,155,173,254
0.24926686217,155,174,254
0.250244379277,156,174,254
0.251221896383,156,174,254
0.25219941349,156,175,254
0.253176930596,157,175,255
0.254154447703,157,175,255
0.255131964809,157,176,255
0.256109481916,157,176,255
0.257086999022,158,176,255
0.258064516129,158,177,255
0.259042033236,158,177,255
0.260019550342,159,177,255
0.260997067449,159,178,255
0.261974584555,159,178,255
0.262952101662,159,178,255
0.263929618768,160,178,255
0.264907135875,160,179,255
0.265884652981,160,179,255
0.266862170088,161,179,255
0.267839687195,161,180,255
0.268817204301,161,180,255
0.269794721408,161,180,255
0.270772238514,162,181,255
0.271749755621,162,181,255
0.272727272727,162,181,255
0.273704789834,163,181,255
0.27468230694,163,182,255
0.275659824047,163,182,255
0.276637341153,163,182,255
0.27761485826,164,183,255
0.278592375367,164,183,255
0.279569892473,164,183,255
0.28054740958,164,184,255
0.281524926686,165,184,255
0.282502443793,165,184,255
0.283479960899,165,184,255
0.284457478006,166,185,255
0.285434995112,166,185,255
0.286412512219,166,185,255
0.287390029326,166,186,255
0.288367546432,167,186,255
0.289345063539,167,186,255
0.290322580645,167,186,255
0.291300097752,168,187,255
0.292277614858,168,187,255
0.293255131965,168,187,255
0.294232649071,168,188,255
0.295210166178,169,188,255
0.296187683284,169,188,255
0.297165200391,169,188,255
0.298142717498,169,189,255
0.299120234604,170,189,255
0.300097751711,170,189,255
0.301075268817,170,189,255
0.302052785924,171,190,255
0.30303030303,171,190,255
0.304007820137,171,190,255
0.304985337243,171,191,255
0.30596285435,172,191,255
0.306940371457,172,191,255
0.307917888563,172,191,255
0.30889540567,173,192,255
0.309872922776,173,192,255
0.310850439883,173,192,255
0.311827956989,173,192,255
0.312805474096,174,193,255
0.313782991202,174,193,255
0.314760508309,174,193,255
0.315738025415,174,193,255
0.316715542522,175,194,255
0.317693059629,175,194,255
0.318670576735,175,194,255
0.319648093842,176,194,255
0.320625610948,176,195,255
0.321603128055,176,195,255
0.322580645161,176,195,254
0.323558162268,177,195,254
0.324535679374,177,196,254
0.325513196481,177,196,254
0.326490713587,177,196,254
0.327468230694,178,196,254
0.328445747801,178,197,254
0.329423264907,178,197,254
0.330400782014,179,197,254
0.33137829912,179,197,254
0.332355816227,179,198,254
0.333333333333,179,198,254
0.33431085044,180,198,254
0.335288367546,180,198,254
0.336265884653,180,198,254
0.33724340176,180,199,253
0.338220918866,181,199,253
0.339198435973,181,199,253
0.340175953079,181,199,253
0.341153470186,182,200,253
0.342130987292,182,200,253
0.343108504399,182,200,253
0.344086021505,182,200,253
0.345063538612,183,201,253
0.346041055718,183,201,253
0.347018572825,183,201,253
0.347996089932,183,201,252
0.348973607038,184,201,252
0.349951124145,184,202,252
0.350928641251,184,202,252
0.351906158358,185,202,252
0.352883675464,185,202,252
0.353861192571,185,202,252
0.354838709677,185,203,252
0.355816226784,186,203,252
0.356793743891,186,203,252
0.357771260997,186,203,251
0.358748778104,186,204,251
0.35972629521,187,204,251
0.360703812317,187,204,251
0.361681329423,187,204,251
0.36265884653,187,204,251
0.363636363636,188,205,251
0.364613880743,188,205,251
0.365591397849,188,205,251
0.366568914956,188,205,250
0.367546432063,189,205,250
0.368523949169,189,206,250
0.369501466276,189,206,250
0.370478983382,190,206,250
0.371456500489,190,206,250
0.372434017595,190,206,250
0.373411534702,190,207,250
0.374389051808,191,207,249
0.375366568915,191,207,249
0.376344086022,191,207,249
0.377321603128,191,207,249
0.378299120235,192,207,249
0.379276637341,192,208,249
0.380254154448,192,208,249
0.381231671554,192,208,248
0.382209188661,193,208,248
0.383186705767,193,208,248
0.384164222874,193,209,248
0.38514173998,193,209,248
0.386119257087,194,209,248
0.387096774194,194,209,248
0.3880742913,194,209,247
0.389051808407,194,209,247
0.390029325513,195,210,247
0.39100684262,195,210,247
0.391984359726,195,210,247
0.392961876833,196,210,247
0.393939393939,196,210,246
0.394916911046,196,210,246
0.395894428152,196,211,246
0.396871945259,197,211,246
0.397849462366,197,211,246
0.398826979472,197,211,246
0.399804496579,197,211,245
0.400782013685,198,211,245
0.401759530792,198,212,245
0.402737047898,198,212,245
0.403714565005,198,212,245
0.404692082111,199,212,245
0.405669599218,199,212,244
0.406647116325,199,212,244
0.407624633431,199,212,244
0.408602150538,200,213,244
0.409579667644,200,213,244
0.410557184751,200,213,243
0.411534701857,200,213,243
0.412512218964,201,213,243
0.41348973607,201,213,243
0.414467253177,201,213,243
0.415444770283,201,214,242
0.41642228739,202,214,242
0.417399804497,202,214,242
0.418377321603,202,214,242
0.41935483871,202,214,242
0.420332355816,202,214,241
0.421309872923,203,214,241
0.422287390029,203,214,241
0.423264907136,203,215,241
0.424242424242,203,215,241
0.425219941349,204,215,240
0.426197458456,204,215,240
0.427174975562,204,215,240
0.428152492669,204,215,240
0.429130009775,205,215,240
0.430107526882,205,215,239
0.431085043988,205,216,239
0.432062561095,205,216,239
0.433040078201,206,216,239
0.434017595308,206,216,239
0.434995112414,206,216,238
0.435972629521,206,216,238
0.436950146628,207,216,238
0.437927663734,207,216,238
0.438905180841,207,216,237
0.439882697947,207,217,237
0.440860215054,208,217,237
0.44183773216,208,217,237
0.442815249267,208,217,236
0.443792766373,208,217,236
0.44477028348,208,217,236
0.445747800587,209,217,236
0.446725317693,209,217,236
0.4477028348,209,217,235
0.448680351906,209,218,235
0.449657869013,210,218,235
0.450635386119,210,218,235
0.451612903226,210,218,234
0.452590420332,210,218,234
0.453567937439,211,218,234
0.454545454545,211,218,234
0.455522971652,211,218,233
0.456500488759,211,218,233
0.457478005865,211,218,233
0.458455522972,212,218,233
0.459433040078,212,218,232
0.460410557185,212,219,232
0.461388074291,212,219,232
0.462365591398,213,219,232
0.463343108504,213,219,231
0.464320625611,213,219,231
0.465298142717,213,219,231
0.466275659824,213,219,231
0.467253176931,214,219,230
0.468230694037,214,219,230
0.469208211144,214,219,230
0.47018572825,214,219,229
0.471163245357,215,219,229
0.472140762463,215,219,229
0.47311827957,215,219,229
0.474095796676,215,220,228
0.475073313783,215,220,228
0.47605083089,216,220,228
0.477028347996,216,220,228
0.478005865103,216,220,227
0.478983382209,216,220,227
0.479960899316,216,220,227
0.480938416422,217,220,226
0.481915933529,217,220,226
0.482893450635,217,220,226
0.483870967742,217,220,226
0.484848484848,218,220,225
0.485826001955,218,220,225
0.486803519062,218,220,225
0.487781036168,218,220,224
0.488758553275,218,220,224
0.489736070381,219,220,224
0.490713587488,219,220,224
0.491691104594,219,220,223
0.492668621701,219,220,223
0.493646138807,219,220,223
0.494623655914,220,221,222
