scalar,RGB_r,RGB_g,RGB_b
0.0,0.334790850135,0.283084370265,0.756495219864
0.000977517106549,0.335839786719,0.284854178535,0.758050699092
0.0019550342131,0.336888735296,0.286622774149,0.759602403186
0.00293255131965,0.33793770108,0.288390164039,0.761150316775
0.0039100684262,0.338986689251,0.290156354681,0.762694424526
0.00488758553275,0.340035704955,0.291921352099,0.764234711152
0.0058651026393,0.341084753302,0.293685161886,0.765771161407
0.00684261974585,0.342133839371,0.295447789209,0.767303760089
0.00782013685239,0.343182968203,0.297209238823,0.768832492039
0.00879765395894,0.344232144809,0.298969515085,0.77035734214
0.00977517106549,0.345281374159,0.30072862196,0.771878295319
0.010752688172,0.346330661195,0.302486563036,0.773395336547
0.0117302052786,0.347380010818,0.304243341534,0.774908450837
0.0127077223851,0.348429427898,0.305998960312,0.776417623247
0.0136852394917,0.349478917267,0.307753421883,0.777922838878
0.0146627565982,0.350528483722,0.309506728419,0.779424082877
0.0156402737048,0.351578132026,0.31125888176,0.780921340432
0.0166177908113,0.352627866903,0.313009883426,0.782414596777
0.0175953079179,0.353677693045,0.314759734621,0.783903837191
0.0185728250244,0.354727615105,0.316508436246,0.785389046997
0.019550342131,0.355777637699,0.318255988901,0.786870211561
0.0205278592375,0.35682776541,0.320002392899,0.788347316296
0.0215053763441,0.35787800278,0.32174764827,0.789820346659
0.0224828934506,0.358928354317,0.323491754766,0.791289288153
0.0234604105572,0.359978824492,0.325234711875,0.792754126324
0.0244379276637,0.361029417737,0.326976518819,0.794214846765
0.0254154447703,0.362080138448,0.328717174567,0.795671435116
0.0263929618768,0.363130990983,0.330456677839,0.797123877058
